Incident_ID,Reporting_Agency,Date_Reported,Time_Reported,Incident_Type,NDRRMC_Hazard_Classification,NDRRMC_Report_Type,Probable_Cause,Severity,Congressional_District,LGU_Type,City_Municipality,Barangay,Latitude,Longitude,Response_Time_Minutes,Units_Deployed,Casualties,Estimated_Damage_PHP,Status
DRRMO-20260410-2616,DRRMO,2026-04-10,08:03:51,Flood/Typhoon,Natural Hazard,Incident Report,Storm surge,High,Negros Occidental - 3rd District,City,Talisay City,San Sebastian,10.735002,122.996684,8,1,0,1878554,Resolved
DRRMO-20260416-5953,DRRMO,2026-04-16,07:54:29,Medical Emergency,Human-Induced Hazard,Incident Report,Drowning,High,Negros Occidental - 3rd District,City,Talisay City,McKinley Baybay,10.737613,122.981976,13,2,0,0,Resolved
DRRMO-20260419-8490,DRRMO,2026-04-19,05:40:31,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,Low,Negros Occidental - 3rd District,City,Talisay City,San Sebastian,10.69091,123.005057,22,1,0,0,Resolved
BFP-20260421-4089,BFP,2026-04-21,22:42:40,Fire Incident,Human-Induced Hazard,Incident Report,Smoking / lighted cigarette,Low,Negros Occidental - 3rd District,City,Talisay City,Bulanon,10.765366,122.964663,13,2,0,0,Resolved
DRRMO-20260423-1312,DRRMO,2026-04-23,04:30:59,Flood/Typhoon,Natural Hazard,Incident Report,Clogged drainage/canal overflow,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 20,10.727007,122.926408,20,1,1,0,Resolved
DRRMO-20260424-0046,DRRMO,2026-04-24,00:39:08,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,Low,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.72435,123.002416,3,1,0,0,Resolved
DRRMO-20260424-9276,DRRMO,2026-04-24,06:31:17,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,High,Negros Occidental - 3rd District,City,Talisay City,McKinley Baybay,10.760409,122.953776,20,4,2,0,Closed
BFP-20260425-0417,BFP,2026-04-25,10:36:25,Fire Incident,Human-Induced Hazard,Incident Report,Electrical ignition/faulty wiring,Low,Negros Occidental - 3rd District,City,Talisay City,"Zone 16, Bubog",10.751412,122.904078,4,1,0,11602,Resolved
DRRMO-20260425-7386,DRRMO,2026-04-25,23:37:17,Vehicular Accident,Human-Induced Hazard,Incident Report,Vehicle overturned,Critical,Negros Occidental - 3rd District,City,Talisay City,McKinley Baybay,10.762396,123.003073,28,4,0,0,Resolved
DRRMO-20260429-0300,DRRMO,2026-04-29,16:45:08,Infrastructure Damage,Human-Induced Hazard,Incident Report,Fallen electric post/tree,High,Negros Occidental - 3rd District,City,Talisay City,Efigenio Lizares,10.735735,122.946119,7,3,2,206138,Resolved
BFP-20260501-0008,BFP,2026-05-01,08:25:27,Infrastructure Damage,Natural Hazard,Incident Report,Collapsed structure,High,Negros Occidental - 3rd District,City,Talisay City,San Sebastian,10.742194,122.963599,9,1,0,214410,Resolved
BFP-20260501-4962,BFP,2026-05-01,22:04:52,Chemical Leak,Human-Induced Hazard,Incident Report,Fuel spill,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 19,10.757631,122.960914,9,4,0,0,Resolved
DRRMO-20260502-4107,DRRMO,2026-05-02,09:49:51,Fire Incident,Human-Induced Hazard,Incident Report,Unknown/undetermined,High,Negros Occidental - 3rd District,City,Talisay City,Efigenio Lizares,10.741601,122.955232,21,1,0,0,Resolved
BFP-20260503-7619,BFP,2026-05-03,00:19:18,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,Low,Negros Occidental - 3rd District,City,Talisay City,Efigenio Lizares,10.72654,122.977998,8,3,0,0,Resolved
BFP-20260503-0295,BFP,2026-05-03,03:16:07,Fire Incident,Human-Induced Hazard,Incident Report,Unattended cooking / open flame,Low,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.762512,122.993168,13,1,0,17900,Resolved
DRRMO-20260504-0155,DRRMO,2026-05-04,09:58:26,Medical Emergency,Human-Induced Hazard,Incident Report,Fall/physical injury,Low,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.759856,122.97015,12,1,0,0,False Alarm
DRRMO-20260507-0412,DRRMO,2026-05-07,04:27:06,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,High,Negros Occidental - 3rd District,City,Talisay City,San Sebastian,10.667861,122.944536,7,1,0,0,Resolved
DRRMO-20260511-0350,DRRMO,2026-05-11,00:56:22,Vehicular Accident,Human-Induced Hazard,Incident Report,Vehicle overturned,High,Negros Occidental - 3rd District,City,Talisay City,McKinley Baybay,10.697338,122.946517,9,2,0,0,Ongoing
DRRMO-20260514-0335,DRRMO,2026-05-14,23:10:24,Vehicular Accident,Human-Induced Hazard,Incident Report,Multi-vehicle collision,Critical,Negros Occidental - 3rd District,City,Talisay City,McKinley Baybay,10.731774,122.991085,13,2,2,0,Closed
BFP-20260523-0014,BFP,2026-05-23,05:31:51,Fire Incident,Human-Induced Hazard,Incident Report,Arson (under investigation),High,Negros Occidental - 3rd District,City,Talisay City,Zone 20,10.757666,122.967042,8,1,0,269087,Resolved
BFP-20260524-4892,BFP,2026-05-24,13:21:59,Other Emergency,Human-Induced Hazard,Incident Report,Water rescue (non-flood),Low,Negros Occidental - 3rd District,City,Talisay City,Zone 17,10.733158,123.002055,5,3,0,0,Closed
DRRMO-20260606-6254,DRRMO,2026-06-06,20:37:37,Flood/Typhoon,Natural Hazard,Incident Report,River overflow (Imbang/Malijao river system),Low,Negros Occidental - 3rd District,City,Talisay City,Zone 20,10.696053,123.008943,12,4,0,0,Resolved
DRRMO-20260608-9449,DRRMO,2026-06-08,08:31:11,Landslide,Natural Hazard,Incident Report,Slope erosion,High,Negros Occidental - 3rd District,City,Talisay City,Zone 17,10.767861,122.948027,19,2,0,1209454,Ongoing
BFP-20260609-8797,BFP,2026-06-09,22:26:34,Fire Incident,Human-Induced Hazard,Incident Report,LPG tank leak,Low,Negros Occidental - 3rd District,City,Talisay City,Cabatangan,10.757211,122.955953,18,4,0,0,False Alarm
DRRMO-20260611-0258,DRRMO,2026-06-11,00:30:21,Other Emergency,Human-Induced Hazard,Incident Report,Search and rescue,Low,Negros Occidental - 3rd District,City,Talisay City,Dos Hermanas,10.760018,122.973302,3,1,0,0,Ongoing
DRRMO-20260617-1704,DRRMO,2026-06-17,00:21:00,Medical Emergency,Human-Induced Hazard,Incident Report,Snake bite,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 17,10.745871,123.004901,14,3,0,0,Resolved
DRRMO-20260618-7963,DRRMO,2026-06-18,09:15:03,Infrastructure Damage,Human-Induced Hazard,Incident Report,Fallen electric post/tree,Low,Negros Occidental - 3rd District,City,Talisay City,Efigenio Lizares,10.764631,123.014695,3,3,0,766225,Closed
BFP-20260620-3955,BFP,2026-06-20,19:44:56,Fire Incident,Human-Induced Hazard,Incident Report,LPG tank leak,High,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.737242,122.971663,18,2,0,586486,Resolved
BFP-20260621-4481,BFP,2026-06-21,01:02:41,Fire Incident,Human-Induced Hazard,Incident Report,Electrical short circuit,Low,Negros Occidental - 3rd District,City,Talisay City,McKinley Baybay,10.698774,123.016844,9,3,0,0,Resolved
BFP-20260624-9471,BFP,2026-06-24,13:31:56,Vehicular Accident,Human-Induced Hazard,Incident Report,Multi-vehicle collision,High,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.719855,122.957535,17,4,0,0,Resolved
DRRMO-20260626-4151,DRRMO,2026-06-26,01:20:59,Infrastructure Damage,Human-Induced Hazard,Incident Report,Road washout/damage,Critical,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.733808,123.018912,32,1,0,423318,Resolved
DRRMO-20260627-0039,DRRMO,2026-06-27,04:59:40,Vehicular Accident,Human-Induced Hazard,Incident Report,Multi-vehicle collision,Low,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.69114,122.95687,8,1,0,0,Resolved
DRRMO-20260628-6993,DRRMO,2026-06-28,07:26:21,Other Emergency,Human-Induced Hazard,Incident Report,Animal rescue,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 19,10.728547,122.961599,23,2,0,0,Resolved
BFP-20260702-9831,BFP,2026-07-02,20:19:12,Fire Incident,Human-Induced Hazard,Incident Report,Arson (under investigation),Low,Negros Occidental - 3rd District,City,Talisay City,Dos Hermanas,10.73397,122.94403,11,3,0,1491271,Resolved
BFP-20260703-2898,BFP,2026-07-03,14:09:20,Other Emergency,Human-Induced Hazard,Incident Report,Power line hazard,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 19,10.750832,122.997894,13,4,0,0,False Alarm
DRRMO-20260705-4962,DRRMO,2026-07-05,09:54:05,Flood/Typhoon,Natural Hazard,Incident Report,Clogged drainage/canal overflow,Low,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.706686,123.015635,25,2,0,0,Resolved
DRRMO-20260707-1610,DRRMO,2026-07-07,11:01:21,Other Emergency,Human-Induced Hazard,Incident Report,Power line hazard,Critical,Negros Occidental - 3rd District,City,Talisay City,Zone 19,10.75746,122.951095,4,4,0,0,Resolved
BFP-20260710-0404,BFP,2026-07-10,13:08:50,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,High,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.722611,123.022658,10,1,0,0,Resolved
BFP-20260710-8822,BFP,2026-07-10,18:12:16,Fire Incident,Human-Induced Hazard,Incident Report,Unknown/undetermined,Low,Negros Occidental - 3rd District,City,Talisay City,Cabatangan,10.750247,122.920169,13,4,0,807813,Resolved
BFP-20260712-8554,BFP,2026-07-12,19:34:52,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,High,Negros Occidental - 3rd District,City,Talisay City,Cabatangan,10.766242,122.997487,20,1,1,0,Closed
BFP-20260716-8835,BFP,2026-07-16,01:55:21,Fire Incident,Human-Induced Hazard,Incident Report,Electrical ignition/faulty wiring,High,Negros Occidental - 3rd District,City,Talisay City,Concepcion,10.733703,122.947848,3,1,0,141348,Resolved
DRRMO-20260718-1374,DRRMO,2026-07-18,22:36:06,Flood/Typhoon,Natural Hazard,Incident Report,Heavy monsoon rain,Critical,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.70138,122.967714,27,4,0,0,Resolved
BFP-20260719-4027,BFP,2026-07-19,05:17:17,Fire Incident,Human-Induced Hazard,Incident Report,Unknown/undetermined,High,Negros Occidental - 3rd District,City,Talisay City,San Sebastian,10.765091,122.923465,15,4,4,450292,Ongoing
DRRMO-20260719-9326,DRRMO,2026-07-19,08:52:09,Vehicular Accident,Human-Induced Hazard,Incident Report,Motorcycle self-accident,Critical,Negros Occidental - 3rd District,City,Talisay City,Concepcion,10.695069,122.999263,20,2,0,0,Resolved
DRRMO-20260726-7289,DRRMO,2026-07-26,10:55:30,Medical Emergency,Human-Induced Hazard,Incident Report,Cardiac arrest,High,Negros Occidental - 3rd District,City,Talisay City,San Sebastian,10.772873,122.974058,4,3,0,0,Resolved
DRRMO-20260728-6482,DRRMO,2026-07-28,04:49:07,Flood/Typhoon,Natural Hazard,Incident Report,Heavy monsoon rain,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 19,10.734735,122.956489,28,3,1,0,Resolved
DRRMO-20260728-5483,DRRMO,2026-07-28,09:24:26,Vehicular Accident,Human-Induced Hazard,Incident Report,Vehicle overturned,Critical,Negros Occidental - 3rd District,City,Talisay City,Zone 17,10.718761,122.979789,22,2,0,0,Resolved
DRRMO-20260802-0406,DRRMO,2026-08-02,02:11:46,Fire Incident,Human-Induced Hazard,Incident Report,Electrical ignition/faulty wiring,Low,Negros Occidental - 3rd District,City,Talisay City,Cabatangan,10.732778,122.962916,9,1,0,6348,Resolved
DRRMO-20260803-0420,DRRMO,2026-08-03,15:19:45,Vehicular Accident,Human-Induced Hazard,Incident Report,Vehicle overturned,Low,Negros Occidental - 3rd District,City,Talisay City,Dos Hermanas,10.767341,122.979491,3,1,0,0,Resolved
BFP-20260806-3322,BFP,2026-08-06,12:44:53,Fire Incident,Human-Induced Hazard,Incident Report,Unattended cooking / open flame,Low,Negros Occidental - 3rd District,City,Talisay City,Bulanon,10.717731,122.965276,7,2,0,0,Resolved
DRRMO-20260809-3979,DRRMO,2026-08-09,09:36:43,Medical Emergency,Human-Induced Hazard,Incident Report,Drowning,High,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.723716,122.991501,8,2,1,0,Resolved
BFP-20260816-0798,BFP,2026-08-16,00:15:13,Fire Incident,Human-Induced Hazard,Incident Report,Smoking / lighted cigarette,Critical,Negros Occidental - 3rd District,City,Talisay City,Concepcion,10.698576,122.923358,6,1,0,1606530,Resolved
DRRMO-20260816-4948,DRRMO,2026-08-16,07:00:16,Other Emergency,Human-Induced Hazard,Incident Report,False alarm / unverified report,Low,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.710019,122.995376,8,2,0,0,Resolved
DRRMO-20260818-0213,DRRMO,2026-08-18,19:30:25,Vehicular Accident,Human-Induced Hazard,Incident Report,Head-on collision,High,Negros Occidental - 3rd District,City,Talisay City,Dos Hermanas,10.743184,122.960538,5,2,0,0,Resolved
DRRMO-20260820-5375,DRRMO,2026-08-20,11:06:43,Flood/Typhoon,Natural Hazard,Incident Report,Clogged drainage/canal overflow,Low,Negros Occidental - 3rd District,City,Talisay City,Efigenio Lizares,10.730076,122.981955,26,3,0,0,Resolved
BFP-20260823-0418,BFP,2026-08-23,15:32:54,Fire Incident,Human-Induced Hazard,Incident Report,LPG tank leak,Critical,Negros Occidental - 3rd District,City,Talisay City,Katilingban,10.680661,122.99549,20,3,0,1004337,Resolved
DRRMO-20260824-8038,DRRMO,2026-08-24,21:21:16,Other Emergency,Human-Induced Hazard,Incident Report,Search and rescue,Low,Negros Occidental - 3rd District,City,Talisay City,Zone 17,10.759835,123.016651,10,4,0,0,Resolved
BFP-20260825-6144,BFP,2026-08-25,03:24:16,Fire Incident,Human-Induced Hazard,Incident Report,Candle / lighted lamp,High,Negros Occidental - 3rd District,City,Talisay City,"Zone 16, Bubog",10.751538,122.922471,10,1,0,1669766,Closed
DRRMO-20260828-0028,DRRMO,2026-08-28,20:31:20,Infrastructure Damage,Human-Induced Hazard,Incident Report,Building crack/structural risk,Low,Negros Occidental - 3rd District,City,Talisay City,San Isidro,10.731825,122.951824,7,1,0,12922,Closed
